LoanID,Branch,DisbursementDate,LoanType,SanctionedAmount,OutstandingAmount,DPD,InterestRate,CollateralCoverage,Status
LN-101578,Hajipur,2020-06-04,Auto,664612,283797,0,11.42,1.01,Standard
LN-101579,Danapur,2023-07-01,Home,2887906,2554543,0,9.33,1.48,Standard
LN-101580,Danapur,2019-07-19,Home,2755373,1769216,0,8.71,1.53,Standard
LN-101581,Patna Main,2019-07-13,Personal,467855,411069,0,14.27,0.0,Standard
LN-101582,Hajipur,2024-09-06,Home,1720773,1221593,0,8.54,1.52,Standard
LN-101583,Hajipur,2023-05-13,Auto,558968,433901,0,11.03,1.12,Standard
LN-101584,Danapur,2019-07-10,Personal,371700,278937,0,13.64,0.0,Standard
LN-101585,Muzaffarpur,2024-07-30,Personal,469247,346493,0,14.58,0.0,Standard
LN-101586,Gaya,2022-05-15,Auto,666882,296604,0,11.02,1.25,Standard
LN-101587,Muzaffarpur,2019-03-12,Personal,180122,133129,0,13.92,0.0,Standard
LN-101588,Hajipur,2020-05-27,Home,1218275,518203,0,9.15,1.51,Standard
LN-101589,Patna Main,2022-08-04,Personal,188064,111368,0,13.18,0.0,Standard
LN-101590,Muzaffarpur,2019-11-17,Home,2437920,1341052,0,8.51,1.28,Standard
LN-101591,Muzaffarpur,2024-02-26,Auto,651020,376003,0,11.34,1.01,Standard
LN-101592,Danapur,2022-03-06,Home,2784535,1502588,488,9.16,1.2,NPA
LN-101593,Kankarbagh,2021-06-21,Auto,1117678,659042,0,11.2,1.24,Standard
LN-101594,Hajipur,2023-08-06,Business,3259628,2697030,0,12.55,1.29,Standard
LN-101595,Gaya,2021-12-25,Home,1115730,776837,178,9.02,1.26,NPA
LN-101596,Patna Main,2023-03-24,Agri,279809,109973,0,7.77,1.02,Standard
LN-101597,Muzaffarpur,2024-05-30,Personal,151724,138677,67,14.83,0.0,SMA-2
LN-101598,Boring Road,2022-12-09,Agri,460815,226444,0,8.3,1.02,Standard
LN-101599,Kankarbagh,2021-07-28,Agri,568239,388780,0,8.44,1.01,Standard
LN-101600,Patna Main,2024-07-20,Auto,854650,567041,0,11.84,1.09,Standard
LN-101601,Boring Road,2024-03-26,Home,1675345,1292279,0,9.41,1.41,Standard
LN-101602,Gaya,2020-09-14,Auto,638609,452053,0,10.31,1.17,Standard
LN-101603,Hajipur,2019-08-11,Home,2124397,1873290,0,8.57,1.45,Standard
LN-101604,Danapur,2021-06-20,Auto,313027,231548,0,11.21,1.23,Standard
LN-101605,Danapur,2023-10-09,Personal,212818,201158,0,14.08,0.0,Standard
LN-101606,Muzaffarpur,2021-02-24,Business,4172626,2295111,0,11.64,1.26,Standard
LN-101607,Bhagalpur,2020-03-08,Agri,747591,287243,0,7.26,0.88,Standard
LN-101608,Patna Main,2021-11-25,Home,1318258,813251,0,9.07,1.3,Standard
LN-101609,Gaya,2020-01-10,Home,2826864,1897703,0,8.04,1.29,Standard
LN-101610,Bhagalpur,2023-02-24,Personal,465851,427617,0,14.46,0.0,Standard
LN-101611,Boring Road,2023-12-23,Auto,932545,466102,47,11.54,1.11,SMA-1
LN-101612,Patna Main,2020-07-01,Auto,322677,214184,0,10.42,0.96,Standard
LN-101613,Patna Main,2019-10-14,Agri,311759,236610,0,7.07,1.12,Standard
LN-101614,Muzaffarpur,2024-04-13,Home,1242735,1165271,0,8.02,1.52,Standard
LN-101615,Bhagalpur,2023-09-09,Home,2432933,916474,0,9.49,1.24,Standard
LN-101616,Boring Road,2021-06-14,Home,2728186,1997550,0,9.43,1.3,Standard
LN-101617,Gaya,2021-05-08,Home,1108304,940279,0,9.12,1.25,Standard
LN-101618,Hajipur,2021-07-04,Personal,450518,300040,0,13.02,0.0,Standard
LN-101619,Gaya,2024-04-05,Business,4005789,2244599,0,12.83,1.31,Standard
LN-101620,Danapur,2019-04-29,Personal,60061,37101,0,13.65,0.0,Standard
LN-101621,Hajipur,2022-05-08,Auto,312138,160995,0,11.83,1.02,Standard
LN-101622,Hajipur,2024-12-28,Home,2840107,1558698,0,8.13,1.25,Standard
LN-101623,Boring Road,2023-10-04,Personal,370561,229804,0,14.23,0.0,Standard
LN-101624,Kankarbagh,2023-03-07,Personal,443066,187226,0,14.11,0.0,Standard
LN-101625,Kankarbagh,2022-12-04,Personal,356803,329727,0,14.31,0.0,Standard
LN-101626,Danapur,2021-06-10,Auto,762368,394675,0,10.24,1.22,Standard
LN-101627,Muzaffarpur,2023-06-27,Auto,692367,517881,0,11.26,1.16,Standard
LN-101628,Kankarbagh,2022-12-06,Home,1636598,1218533,0,9.0,1.2,Standard
LN-101629,Boring Road,2025-02-01,Home,838487,641663,0,9.51,1.4,Standard
LN-101630,Hajipur,2024-06-15,Auto,655738,318989,0,10.98,1.11,Standard
LN-101631,Muzaffarpur,2020-11-24,Business,3573222,1539811,0,11.39,1.28,Standard
LN-101632,Kankarbagh,2025-03-08,Personal,56679,23067,0,14.97,0.0,Standard
LN-101633,Danapur,2021-09-04,Auto,756654,618272,0,10.48,1.11,Standard
LN-101634,Muzaffarpur,2025-06-13,Agri,239426,186378,0,7.53,0.9,Standard
LN-101635,Kankarbagh,2019-01-29,Home,1232718,1040085,27,8.65,1.29,SMA-0
LN-101636,Hajipur,2021-04-03,Personal,300713,135825,0,14.27,0.0,Standard
LN-101637,Muzaffarpur,2025-02-21,Home,1656414,1286478,0,9.41,1.6,Standard
LN-101638,Kankarbagh,2024-02-22,Personal,111746,88121,28,14.02,0.0,SMA-0
LN-101639,Danapur,2023-10-01,Business,4265721,2513672,0,12.18,1.19,Standard
LN-101640,Boring Road,2021-03-27,Auto,562526,201872,0,10.07,1.06,Standard
LN-101641,Kankarbagh,2021-04-12,Agri,744805,561284,0,8.95,0.95,Standard
LN-101642,Hajipur,2020-01-25,Home,1019820,404065,0,9.34,1.29,Standard
LN-101643,Gaya,2022-08-26,Auto,1146213,427228,0,10.18,0.98,Standard
LN-101644,Muzaffarpur,2023-01-20,Personal,172116,91164,0,14.02,0.0,Standard
LN-101645,Bhagalpur,2023-09-21,Personal,224353,88498,0,13.51,0.0,Standard
LN-101646,Boring Road,2024-08-09,Business,3059874,1743654,0,12.47,1.25,Standard
LN-101647,Gaya,2024-05-29,Agri,495606,189894,0,8.81,0.88,Standard
LN-101648,Bhagalpur,2022-07-24,Personal,455731,329904,0,13.62,0.0,Standard
LN-101649,Muzaffarpur,2025-03-03,Personal,349490,283649,28,13.43,0.0,SMA-0
LN-101650,Danapur,2020-09-18,Personal,431347,196456,0,13.39,0.0,Standard
LN-101651,Bhagalpur,2021-12-18,Personal,304359,117158,9,14.41,0.0,SMA-0
LN-101652,Patna Main,2023-11-09,Business,4079939,2252595,0,12.31,1.04,Standard
LN-101653,Bhagalpur,2021-10-03,Personal,413794,183206,0,13.11,0.0,Standard
LN-101654,Muzaffarpur,2022-07-29,Personal,352456,136761,0,14.08,0.0,Standard
LN-101655,Danapur,2020-03-01,Auto,839218,697971,0,10.25,1.23,Standard
LN-101656,Danapur,2023-11-04,Personal,57795,34503,0,14.35,0.0,Standard
LN-101657,Gaya,2019-08-10,Personal,474878,209608,0,14.88,0.0,Standard
LN-101658,Kankarbagh,2019-06-10,Auto,830580,300340,0,10.95,1.11,Standard
LN-101659,Kankarbagh,2020-09-01,Home,1254330,853614,0,8.26,1.21,Standard
LN-101660,Danapur,2024-07-23,Business,4041907,1772180,0,12.0,1.04,Standard
LN-101661,Bhagalpur,2023-07-07,Business,2751463,1376628,0,12.43,1.28,Standard
LN-101662,Kankarbagh,2020-12-17,Auto,813721,767879,0,10.2,1.18,Standard
LN-101663,Muzaffarpur,2023-01-06,Home,1209664,487970,0,9.39,1.28,Standard
LN-101664,Kankarbagh,2021-12-03,Auto,458932,209504,0,11.67,1.14,Standard
LN-101665,Kankarbagh,2023-08-25,Personal,219587,123622,0,13.31,0.0,Standard
LN-101666,Patna Main,2023-05-29,Business,1267966,1105505,0,11.85,1.31,Standard
LN-101667,Muzaffarpur,2021-05-07,Home,2789356,1796612,0,9.19,1.33,Standard
LN-101668,Boring Road,2025-01-01,Home,2941137,1562078,0,9.99,1.55,Standard
LN-101669,Hajipur,2022-04-19,Home,2583612,1628846,0,9.31,1.4,Standard
LN-101670,Danapur,2019-03-21,Home,1761745,883905,0,9.87,1.46,Standard
LN-101671,Kankarbagh,2025-05-19,Home,2225811,1964341,0,9.07,1.26,Standard
LN-101672,Danapur,2025-01-11,Agri,469794,221271,0,8.84,1.02,Standard
LN-101673,Hajipur,2025-01-07,Personal,92973,48796,0,14.64,0.0,Standard
LN-101674,Hajipur,2024-06-23,Personal,295201,174381,0,13.1,0.0,Standard
LN-101675,Patna Main,2020-07-29,Personal,260233,134016,50,14.3,0.0,SMA-1
LN-101676,Boring Road,2022-01-02,Personal,275932,123369,70,14.12,0.0,SMA-2
LN-101677,Gaya,2024-04-16,Personal,382166,203632,0,14.17,0.0,Standard
LN-101678,Boring Road,2024-06-05,Home,1325727,630881,0,9.65,1.59,Standard
LN-101679,Patna Main,2024-06-06,Personal,178696,91837,491,13.04,0.0,NPA
LN-101680,Bhagalpur,2019-12-25,Home,1638703,1177370,0,9.97,1.34,Standard
LN-101681,Patna Main,2020-02-03,Home,2853929,2260706,0,9.42,1.52,Standard
LN-101682,Patna Main,2022-07-27,Personal,293479,159397,0,13.13,0.0,Standard
LN-101683,Gaya,2023-06-17,Business,4889669,3981724,0,11.69,1.09,Standard
LN-101684,Kankarbagh,2021-06-17,Personal,242501,126728,0,14.41,0.0,Standard
LN-101685,Boring Road,2019-08-06,Home,1111124,963062,0,9.46,1.25,Standard
LN-101686,Kankarbagh,2019-01-10,Home,1045783,740505,0,8.16,1.2,Standard
LN-101687,Muzaffarpur,2020-03-04,Business,937574,436190,0,11.29,1.03,Standard
LN-101688,Hajipur,2025-01-26,Personal,117810,91730,0,14.99,0.0,Standard
LN-101689,Gaya,2020-04-21,Home,883820,600558,0,9.17,1.52,Standard
LN-101690,Danapur,2025-02-05,Auto,1159822,612786,0,10.04,1.05,Standard
LN-101691,Bhagalpur,2024-02-19,Personal,308868,119736,0,13.95,0.0,Standard
LN-101692,Hajipur,2020-12-08,Agri,115862,44668,0,8.54,1.02,Standard
LN-101693,Kankarbagh,2021-07-25,Personal,199223,94456,25,13.82,0.0,SMA-0
LN-101694,Kankarbagh,2021-09-09,Personal,349549,178343,0,14.17,0.0,Standard
LN-101695,Danapur,2024-03-18,Auto,408971,285054,0,11.79,1.25,Standard
LN-101696,Patna Main,2024-08-30,Home,2492494,1730052,0,8.43,1.39,Standard
LN-101697,Kankarbagh,2023-04-23,Agri,310983,144028,0,7.6,0.98,Standard
LN-101698,Bhagalpur,2022-07-21,Auto,374526,274140,0,11.23,1.12,Standard
LN-101699,Danapur,2020-07-24,Personal,273892,103012,0,13.84,0.0,Standard
LN-101700,Muzaffarpur,2024-03-22,Personal,208163,151167,0,14.3,0.0,Standard
LN-101701,Gaya,2022-09-22,Auto,918403,725791,0,10.68,1.26,Standard
LN-101702,Kankarbagh,2021-12-21,Personal,180946,108517,0,13.45,0.0,Standard
LN-101703,Gaya,2023-01-25,Personal,206645,180830,0,13.97,0.0,Standard
LN-101704,Bhagalpur,2024-03-22,Business,1582606,777636,0,11.97,1.33,Standard
LN-101705,Muzaffarpur,2025-06-13,Auto,705380,275755,0,11.46,1.2,Standard
LN-101706,Gaya,2019-07-20,Business,1408767,1283092,0,11.54,1.19,Standard
LN-101707,Boring Road,2023-10-24,Personal,362901,275118,0,14.58,0.0,Standard
LN-101708,Muzaffarpur,2024-04-11,Home,957742,616591,0,8.59,1.25,Standard
LN-101709,Hajipur,2021-02-22,Home,1185390,1010825,0,9.21,1.47,Standard
LN-101710,Hajipur,2019-06-14,Personal,363120,193919,0,13.54,0.0,Standard
LN-101711,Danapur,2024-09-23,Personal,428220,150188,0,14.57,0.0,Standard
LN-101712,Danapur,2019-02-01,Home,1867267,1262333,0,9.41,1.38,Standard
LN-101713,Patna Main,2020-10-01,Auto,944903,807831,0,10.95,1.1,Standard
LN-101714,Bhagalpur,2020-11-10,Home,2932486,1374657,0,9.2,1.43,Standard
LN-101715,Danapur,2022-01-19,Home,2556516,1722118,0,8.23,1.26,Standard
LN-101716,Patna Main,2020-01-31,Auto,1189044,970903,0,11.34,0.96,Standard
LN-101717,Boring Road,2021-02-15,Home,1525448,1356897,0,9.59,1.44,Standard
LN-101718,Patna Main,2022-05-15,Personal,213994,190318,0,13.51,0.0,Standard
LN-101719,Gaya,2023-09-25,Personal,94836,77691,0,14.44,0.0,Standard
LN-101720,Patna Main,2024-01-29,Personal,192141,118535,0,14.17,0.0,Standard
LN-101721,Gaya,2024-06-01,Personal,54223,39967,0,14.83,0.0,Standard
LN-101722,Gaya,2021-02-18,Personal,447517,225170,97,13.58,0.0,NPA
LN-101723,Boring Road,2023-08-23,Auto,977411,441150,0,10.39,1.22,Standard
LN-101724,Patna Main,2021-01-08,Business,4208851,2348906,0,11.86,1.12,Standard
LN-101725,Muzaffarpur,2023-12-04,Auto,1157864,827022,0,11.77,1.16,Standard
LN-101726,Gaya,2021-06-16,Personal,348354,241360,0,14.44,0.0,Standard
LN-101727,Danapur,2025-03-19,Agri,514495,203593,0,8.99,0.87,Standard
LN-101728,Danapur,2025-06-01,Personal,171935,146066,0,13.47,0.0,Standard
LN-101729,Muzaffarpur,2019-06-12,Auto,546701,457563,0,11.28,1.04,Standard
LN-101730,Muzaffarpur,2021-11-06,Home,828800,777520,0,9.59,1.39,Standard
LN-101731,Kankarbagh,2019-08-18,Agri,179929,113953,0,7.1,0.97,Standard
LN-101732,Gaya,2022-04-24,Auto,479686,182359,0,10.48,1.25,Standard
LN-101733,Muzaffarpur,2025-02-02,Personal,496113,350502,0,13.06,0.0,Standard
LN-101734,Muzaffarpur,2021-05-19,Business,1473072,928631,386,12.41,1.13,NPA
LN-101735,Patna Main,2022-06-15,Personal,145056,91257,0,13.69,0.0,Standard
LN-101736,Kankarbagh,2024-12-23,Business,1489258,1290043,0,11.95,1.22,Standard
LN-101737,Boring Road,2023-10-27,Personal,79275,30578,0,14.97,0.0,Standard
LN-101738,Gaya,2019-04-10,Home,2482890,1740785,0,9.4,1.37,Standard
LN-101739,Danapur,2023-09-10,Agri,197215,78645,0,7.41,0.95,Standard
LN-101740,Hajipur,2020-12-19,Business,4586974,3486423,0,11.64,1.13,Standard
LN-101741,Muzaffarpur,2024-10-17,Personal,98169,50758,0,13.38,0.0,Standard
LN-101742,Kankarbagh,2023-02-17,Home,2492483,1919748,0,9.42,1.54,Standard
LN-101743,Muzaffarpur,2024-12-29,Personal,298225,183570,15,13.71,0.0,SMA-0
LN-101744,Danapur,2024-02-12,Personal,258142,230985,0,13.37,0.0,Standard
LN-101745,Boring Road,2020-02-23,Personal,326809,223776,0,13.62,0.0,Standard
LN-101746,Danapur,2022-06-12,Auto,313553,160413,0,11.2,1.03,Standard
LN-101747,Muzaffarpur,2021-02-18,Personal,194950,80539,0,13.66,0.0,Standard
LN-101748,Hajipur,2021-08-04,Home,1049481,798971,0,9.67,1.21,Standard
LN-101749,Bhagalpur,2019-09-12,Auto,476843,275438,0,10.64,1.14,Standard
LN-101750,Patna Main,2023-03-12,Auto,929041,799402,0,10.16,1.13,Standard
LN-101751,Boring Road,2022-07-29,Personal,401633,339612,0,14.6,0.0,Standard
LN-101752,Hajipur,2024-01-18,Auto,909235,853444,0,11.05,1.11,Standard
LN-101753,Kankarbagh,2020-09-16,Auto,1046234,553859,10,11.18,0.99,SMA-0
LN-101754,Gaya,2024-10-22,Home,1586278,1186852,0,8.14,1.61,Standard
LN-101755,Hajipur,2025-06-27,Business,1962547,1135434,0,12.64,1.27,Standard
LN-101756,Gaya,2022-08-19,Auto,1133834,1018676,0,11.52,1.2,Standard
LN-101757,Muzaffarpur,2019-05-14,Personal,126433,113880,0,13.24,0.0,Standard
LN-101758,Boring Road,2021-07-25,Home,1964260,780795,0,9.72,1.36,Standard
LN-101759,Danapur,2023-01-23,Personal,363138,155449,0,14.74,0.0,Standard
LN-101760,Gaya,2021-02-14,Home,1413458,1254466,0,9.92,1.4,Standard
LN-101761,Patna Main,2023-01-26,Auto,431575,341265,0,11.53,1.14,Standard
LN-101762,Hajipur,2024-03-22,Auto,798397,281977,0,11.23,1.2,Standard
LN-101763,Hajipur,2019-12-22,Personal,373320,194601,0,14.83,0.0,Standard
LN-101764,Patna Main,2023-11-19,Personal,401044,354655,0,13.88,0.0,Standard
LN-101765,Bhagalpur,2020-09-10,Personal,117980,66880,0,14.2,0.0,Standard
LN-101766,Danapur,2019-05-18,Home,2835811,1619194,0,8.44,1.34,Standard
LN-101767,Muzaffarpur,2023-10-13,Business,929354,345377,0,12.55,1.02,Standard
LN-101768,Gaya,2021-04-05,Home,2632420,2407382,0,8.35,1.37,Standard
LN-101769,Kankarbagh,2019-02-14,Home,1726354,1404059,0,8.82,1.24,Standard
LN-101770,Hajipur,2019-09-25,Home,1854134,1399060,0,8.61,1.59,Standard
LN-101771,Kankarbagh,2022-07-30,Personal,380208,217452,16,14.17,0.0,SMA-0
LN-101772,Gaya,2022-08-20,Agri,535088,230493,0,7.22,1.11,Standard
LN-101773,Kankarbagh,2022-07-27,Personal,78935,44235,0,14.34,0.0,Standard
LN-101774,Kankarbagh,2021-07-21,Personal,73425,55041,29,14.35,0.0,SMA-0
LN-101775,Danapur,2022-08-05,Agri,779727,376474,0,8.89,0.99,Standard
LN-101776,Boring Road,2020-07-30,Business,2156431,1639015,0,11.17,1.23,Standard
LN-101777,Bhagalpur,2022-04-05,Business,4075202,2257081,0,12.06,1.2,Standard
LN-101778,Kankarbagh,2022-03-05,Business,3640001,3263474,0,11.59,1.36,Standard
LN-101779,Muzaffarpur,2019-07-27,Home,2138707,1648665,0,8.74,1.3,Standard
LN-101780,Danapur,2022-04-30,Home,1340018,1239327,0,9.48,1.26,Standard
LN-101781,Boring Road,2024-04-10,Auto,1187457,872088,0,11.12,1.08,Standard
LN-101782,Gaya,2024-01-17,Auto,1099818,1039687,0,10.16,1.21,Standard
LN-101783,Bhagalpur,2019-02-12,Business,3419785,1323478,0,11.99,1.08,Standard
LN-101784,Bhagalpur,2023-05-28,Personal,178634,90491,0,14.61,0.0,Standard
LN-101785,Danapur,2021-02-02,Auto,958295,631552,0,11.76,1.19,Standard
LN-101786,Muzaffarpur,2021-04-01,Home,1016782,813286,0,9.28,1.22,Standard
LN-101787,Danapur,2022-09-01,Agri,683021,510167,0,7.77,0.9,Standard
LN-101788,Danapur,2023-11-14,Home,1100474,589363,0,9.49,1.44,Standard
LN-101789,Muzaffarpur,2025-02-05,Auto,320599,165664,0,10.24,1.16,Standard
LN-101790,Gaya,2021-12-10,Personal,187176,72431,0,14.44,0.0,Standard
LN-101791,Hajipur,2020-01-12,Agri,488258,296649,0,7.2,1.15,Standard
LN-101792,Gaya,2022-03-18,Personal,434640,315013,0,13.16,0.0,Standard
LN-101793,Hajipur,2023-12-12,Agri,134118,90761,0,8.2,0.86,Standard
LN-101794,Hajipur,2025-06-21,Home,2474599,1468966,0,8.17,1.36,Standard
LN-101795,Muzaffarpur,2019-09-28,Agri,546330,248102,0,7.85,0.94,Standard
LN-101796,Bhagalpur,2019-05-11,Home,1975582,797416,0,9.93,1.58,Standard
LN-101797,Danapur,2021-02-20,Auto,568420,243103,0,11.18,0.96,Standard
LN-101798,Patna Main,2022-07-30,Personal,301679,114381,0,13.02,0.0,Standard
LN-101799,Gaya,2023-07-09,Home,2487049,1650134,0,9.21,1.26,Standard
LN-101800,Kankarbagh,2021-06-29,Home,1134355,419445,0,8.47,1.36,Standard
LN-101801,Boring Road,2023-04-18,Home,2340960,1014076,0,8.7,1.42,Standard
LN-101802,Danapur,2024-11-23,Personal,226034,121216,0,13.02,0.0,Standard
LN-101803,Danapur,2022-07-29,Personal,62039,57479,2,14.05,0.0,SMA-0
LN-101804,Patna Main,2021-11-11,Home,834820,603281,0,8.66,1.35,Standard
LN-101805,Boring Road,2020-08-11,Home,2708668,2453305,0,8.43,1.41,Standard
LN-101806,Kankarbagh,2023-08-10,Home,2987283,2510057,0,8.78,1.47,Standard
LN-101807,Muzaffarpur,2020-09-20,Personal,491897,379531,0,13.76,0.0,Standard
LN-101808,Danapur,2019-12-18,Business,1668174,1298782,0,12.07,1.35,Standard
LN-101809,Danapur,2020-09-24,Personal,423151,356893,0,13.18,0.0,Standard
LN-101810,Boring Road,2022-02-28,Auto,452457,391637,0,10.27,0.97,Standard
LN-101811,Danapur,2025-02-28,Personal,244406,154726,0,13.83,0.0,Standard
LN-101812,Bhagalpur,2021-02-19,Home,2799208,1325291,0,8.2,1.22,Standard
LN-101813,Hajipur,2020-08-19,Personal,351370,195992,0,13.62,0.0,Standard
LN-101814,Boring Road,2024-10-09,Personal,156079,112508,0,13.41,0.0,Standard
LN-101815,Patna Main,2019-09-02,Business,1328193,1175114,0,12.87,1.16,Standard
LN-101816,Boring Road,2022-06-23,Business,4016554,2010407,43,12.84,1.25,SMA-1
LN-101817,Hajipur,2019-01-10,Auto,1003033,864157,0,11.39,0.94,Standard
LN-101818,Patna Main,2019-05-27,Agri,563106,393760,0,7.14,1.03,Standard
LN-101819,Patna Main,2019-10-30,Personal,165404,155360,11,14.74,0.0,SMA-0
LN-101820,Bhagalpur,2023-04-21,Personal,469794,219685,0,13.9,0.0,Standard
LN-101821,Gaya,2021-07-16,Home,849939,444447,0,8.79,1.34,Standard
LN-101822,Danapur,2023-04-06,Personal,456914,213529,273,13.91,0.0,NPA
LN-101823,Gaya,2019-11-20,Personal,484767,329655,0,14.28,0.0,Standard
LN-101824,Kankarbagh,2019-09-06,Agri,383836,163740,0,7.16,1.02,Standard
LN-101825,Bhagalpur,2019-12-28,Home,2845252,2327088,393,8.93,1.54,NPA
LN-101826,Gaya,2021-06-26,Personal,324062,177373,0,14.66,0.0,Standard
LN-101827,Bhagalpur,2021-01-10,Personal,100248,53359,0,13.49,0.0,Standard
LN-101828,Kankarbagh,2021-07-01,Home,1828984,1211959,0,8.12,1.24,Standard
LN-101829,Kankarbagh,2024-11-06,Agri,436343,217959,0,8.16,1.02,Standard
LN-101830,Hajipur,2022-11-09,Personal,344169,166145,0,13.77,0.0,Standard
LN-101831,Danapur,2019-02-03,Personal,150579,118478,73,14.49,0.0,SMA-2
LN-101832,Patna Main,2019-01-03,Business,638207,328235,0,12.46,1.13,Standard
LN-101833,Bhagalpur,2019-02-22,Business,1235801,559816,0,12.01,1.1,Standard
LN-101834,Hajipur,2023-01-21,Agri,689437,556474,0,7.2,1.03,Standard
LN-101835,Bhagalpur,2019-12-28,Agri,207117,124499,0,7.7,1.14,Standard
LN-101836,Kankarbagh,2021-05-25,Auto,831354,463007,0,10.9,1.03,Standard
LN-101837,Boring Road,2023-07-02,Auto,1096766,819374,0,11.74,0.97,Standard
LN-101838,Bhagalpur,2019-11-30,Home,1150891,705106,0,9.11,1.26,Standard
LN-101839,Danapur,2019-09-10,Personal,130322,63781,0,13.66,0.0,Standard
LN-101840,Bhagalpur,2024-02-14,Auto,348615,234258,0,10.97,1.19,Standard
LN-101841,Danapur,2022-06-22,Home,1412091,1110648,0,8.97,1.5,Standard
LN-101842,Kankarbagh,2019-04-19,Business,4135354,2578074,0,11.76,1.17,Standard
LN-101843,Muzaffarpur,2020-02-02,Personal,158386,105895,0,13.37,0.0,Standard
LN-101844,Boring Road,2025-01-23,Agri,290160,185378,0,7.9,1.15,Standard
LN-101845,Bhagalpur,2020-07-11,Agri,569463,303144,0,8.12,0.89,Standard
LN-101846,Danapur,2023-09-22,Agri,299541,264004,0,8.03,0.97,Standard
LN-101847,Danapur,2023-07-04,Personal,393221,160614,0,14.75,0.0,Standard
LN-101848,Hajipur,2022-04-23,Home,2220685,1427863,0,8.09,1.31,Standard
LN-101849,Bhagalpur,2021-03-31,Auto,1121449,563913,0,11.22,1.06,Standard
LN-101850,Kankarbagh,2019-04-28,Agri,212553,179947,0,7.84,0.87,Standard
LN-101851,Bhagalpur,2025-01-13,Home,1098420,711860,0,8.8,1.27,Standard
LN-101852,Hajipur,2020-06-06,Auto,323816,152311,75,10.43,1.02,SMA-2
LN-101853,Muzaffarpur,2020-08-29,Home,1008824,383597,0,8.06,1.34,Standard
LN-101854,Hajipur,2022-05-31,Auto,1189596,1089412,0,11.42,1.05,Standard
LN-101855,Bhagalpur,2024-12-09,Personal,370154,324370,54,13.77,0.0,SMA-1
LN-101856,Patna Main,2024-08-16,Business,1276361,901131,0,11.99,1.17,Standard
LN-101857,Muzaffarpur,2019-08-16,Home,1839190,1136689,0,8.19,1.32,Standard
LN-101858,Kankarbagh,2021-07-05,Business,651711,558657,0,11.68,1.14,Standard
LN-101859,Danapur,2021-12-31,Auto,993196,632315,0,11.95,0.96,Standard
LN-101860,Boring Road,2023-09-01,Agri,349251,129675,0,8.1,0.96,Standard
LN-101861,Kankarbagh,2021-11-11,Personal,371772,339222,0,14.18,0.0,Standard
LN-101862,Muzaffarpur,2023-07-28,Business,3681336,3232274,0,12.12,1.13,Standard
LN-101863,Bhagalpur,2023-08-30,Agri,763261,394866,0,7.18,1.1,Standard
LN-101864,Muzaffarpur,2023-09-13,Personal,186888,169158,0,14.79,0.0,Standard
LN-101865,Patna Main,2020-01-16,Agri,620965,488113,0,8.83,1.09,Standard
LN-101866,Hajipur,2024-02-06,Home,1987538,1085060,0,8.21,1.4,Standard
LN-101867,Hajipur,2024-01-02,Home,2718163,2245875,0,8.6,1.37,Standard
LN-101868,Gaya,2023-06-10,Business,1443884,877986,0,12.53,1.23,Standard
LN-101869,Muzaffarpur,2019-01-07,Home,2273304,1526923,0,8.04,1.26,Standard
LN-101870,Patna Main,2024-10-21,Business,2054134,1654247,0,12.24,1.21,Standard
LN-101871,Danapur,2019-05-09,Auto,820369,692885,0,11.64,1.12,Standard
LN-101872,Bhagalpur,2024-04-05,Personal,306765,235628,0,13.62,0.0,Standard
LN-101873,Hajipur,2024-12-29,Personal,70740,66474,373,13.86,0.0,NPA
LN-101874,Patna Main,2019-03-07,Home,1860433,1457106,0,8.27,1.49,Standard
LN-101875,Boring Road,2024-07-19,Personal,349950,316151,0,13.7,0.0,Standard
LN-101876,Patna Main,2020-01-25,Auto,468709,361375,0,11.28,0.94,Standard
LN-101877,Muzaffarpur,2023-10-21,Business,2010187,819118,0,12.58,1.22,Standard
LN-101878,Bhagalpur,2021-04-03,Agri,122696,45194,0,7.81,1.01,Standard
LN-101879,Muzaffarpur,2023-07-17,Agri,422405,218071,0,7.8,1.02,Standard
LN-101880,Gaya,2019-08-11,Business,4753473,3240025,0,12.01,1.03,Standard
LN-101881,Danapur,2021-03-30,Auto,1054099,609232,0,11.57,0.96,Standard
LN-101882,Kankarbagh,2022-01-21,Auto,1124268,519004,0,11.3,1.01,Standard
LN-101883,Danapur,2021-11-25,Agri,375043,185361,0,7.33,1.01,Standard
LN-101884,Gaya,2022-09-02,Personal,202270,165309,33,13.41,0.0,SMA-1
LN-101885,Muzaffarpur,2024-11-03,Personal,261895,227566,0,14.27,0.0,Standard
LN-101886,Muzaffarpur,2019-03-07,Business,2292621,851571,0,12.08,1.11,Standard
LN-101887,Bhagalpur,2022-03-02,Auto,829142,615463,0,10.03,1.13,Standard
LN-101888,Boring Road,2020-07-14,Home,1169796,721419,0,8.42,1.3,Standard
LN-101889,Muzaffarpur,2023-03-18,Auto,933391,790825,0,10.48,1.21,Standard
LN-101890,Gaya,2022-06-29,Personal,441411,250127,0,14.63,0.0,Standard
LN-101891,Boring Road,2023-04-18,Agri,165465,98128,0,8.18,1.14,Standard
LN-101892,Kankarbagh,2019-01-17,Home,1502076,791244,0,9.17,1.35,Standard
LN-101893,Patna Main,2019-01-05,Personal,297547,136621,0,14.87,0.0,Standard
